file_idx,file_number,detail,budget,company,materials,title,description,content
429,05- (31),Component,0.00,SFA,Structural Steels,MZ LIFTER (TURN-SHUTTLE) / SEC 온양 3L1F PKG MGZ CLEANER 교체 물류개조,Sensor (센서),MZ 리프터 (회전-셔틀) / SEC 온양 3L1F 패키지 MGZ 클리너 교체 물류개조 Sensor (센서) MZ LIFTER (TURN-SHUTTLE) / SEC Onyang 3L1F PKG MGZ CLEANER Replacement and Logistics Modification
430,05- (32),Component,0.00,SFA,Aluminum Alloys,,Motor (모터), Motor (모터) 
431,05- (33),Component,0.00,SFA,Aluminum Alloys,,Motor (모터), Motor (모터) 
432,05- (34),Component,0.00,SFA,Aluminum Alloys,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
433,05- (35),Component,0.00,SFA,Aluminum Alloys,,"Block (블록, 덩어리)"," Block (블록, 덩어리) "
434,05- (36),Component,"72,000.00",SFA,Aluminum Alloys,LM PLATE,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
435,05- (37),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
436,05- (38),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
437,05- (39),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
438,05- (40),Component,"22,000.00",SFA,Stainless Steels,MZ 반전장치,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
439,05- (41),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
440,05- (42),Component,0.00,SFA,etc,,"Pad (패드, 받침)"," Pad (패드, 받침) "
441,05- (43),Component,0.00,SFA,Aluminum Alloys,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
442,05- (44),Component,0.00,SFA,Stainless Steels,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
443,05- (45),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
444,05- (46),Component,0.00,SFA,Carbon Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
445,05- (47),Component,0.00,SFA,Stainless Steels,,Sensor (센서), Sensor (센서) 
446,05- (48),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
447,05- (49),Component,0.00,SFA,Stainless Steels,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
448,05- (50),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
449,05- (51),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
450,05- (52),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
451,05- (53),Component,0.00,SFA,Urethane,,"Pad (패드, 받침)"," Pad (패드, 받침) "
452,05- (54),Component,0.00,SFA,Carbon Steels,,"Stopper (스토퍼, 멈추게 하는 부품)"," Stopper (스토퍼, 멈추게 하는 부품) "
453,05- (55),Component,0.00,SFA,Aluminum Alloys,,"Block (블록, 덩어리)"," Block (블록, 덩어리) "
454,05- (56),Component,0.00,SFA,Aluminum Alloys,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
455,05- (57),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
456,05- (58),Component,0.00,SFA,etc,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
457,05- (59),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
458,05- (60),Component,0.00,SFA,Structural Steels,,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
459,05- (61),Component,0.00,SFA,Structural Steels,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
460,05- (62),Component,0.00,SFA,etc,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
461,05- (63),Component,0.00,SFA,Structural Steels,,Roller (롤러), Roller (롤러) 
462,05- (64),Component,0.00,SFA,Carbon Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
463,05- (65),Component,0.00,SFA,Carbon Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
464,05- (66),Component,0.00,SFA,Aluminum Alloys,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
465,05- (67),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
466,05- (68),Component,"6,000.00",SFA,ESD PC,MZ BELT CONVEYOR,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
467,05- (69),Component,0.00,SFA,Stainless Steels,,"Guide (가이드, 안내부품)"," Guide (가이드, 안내부품) "
468,05- (70),Component,0.00,SFA,etc,,"Frame (프레임, 골격, 틀)"," Frame (프레임, 골격, 틀) "
469,05- (71),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
470,05- (72),Component,"24,000.00",SFA,ESD PC,MZ 반전장치,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
471,05- (73),Component,"24,000.00",SFA,ESD PC,MZ 반전장치,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
472,05- (74),Component,"10,000.00",SFA,ESD PC,MZ 반전장치,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
473,05- (75),Component,"6,000.00",SFA,ESD PC,MZ 반전장치,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
474,05- (76),Component,0.00,SFA,ESD PC,,"Frame (프레임, 골격, 틀)"," Frame (프레임, 골격, 틀) "
475,05- (77),Component,0.00,SFA,ESD PC,,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
476,05- (78),Component,"10,000.00",SFA,Stainless Steels,MZ 반전장치,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
477,05- (79),Component,0.00,SFA,Stainless Steels,,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
478,05- (80),Component,0.00,SFA,Carbon Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
479,05- (81),Component,0.00,SFA,Structural Steels,,Roller (롤러), Roller (롤러) 
480,05- (82),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
481,05- (83),Component,0.00,SFA,Structural Steels,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
482,05- (84),Component,0.00,SFA,Structural Steels,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
483,05- (85),Component,"49,000.00",SFA,Stainless Steels,MZ BELT CV,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
484,05- (86),Component,"9,000.00",SFA,Stainless Steels,MZ BELT CV,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
485,05- (87),Component,0.00,SFA,Structural Steels,,Roller (롤러), Roller (롤러) 
486,05- (88),Component,0.00,SFA,Structural Steels,,"Block (블록, 덩어리)"," Block (블록, 덩어리) "
487,05- (89),Component,0.00,SFA,Aluminum Alloys,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
488,05- (90),Component,0.00,SFA,Structural Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
489,05- (91),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
490,05- (92),Component,0.00,SFA,Structural Steels,MZ BELT 기타 SEC 온양 3L1F PKG MGZ CLEANER 교체 물류개조,"Plate (플레이트, 판재)","MZ BEL티 기타 SEC 온양 3L1F 패키지 MGZ 클리너 교체 물류개조 Plate (플레이트, 판재) MZ BELT Others SEC Onyang 3L1F PKG MGZ CLEANER Replacement and Logistics Modification"
491,05- (93),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
492,05- (94),Component,0.00,SFA,Aluminum Alloys,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
493,05- (95),Component,0.00,SFA,MC Nylon,,"Guide (가이드, 안내부품)"," Guide (가이드, 안내부품) "
494,05- (96),Component,0.00,SFA,Structural Steels,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
495,05- (97),Component,0.00,SFA,Structural Steels,,"Bushing (부싱, 슬리브)"," Bushing (부싱, 슬리브) "
496,05- (98),Component,0.00,SFA,Structural Steels,,"Bushing (부싱, 슬리브)"," Bushing (부싱, 슬리브) "
497,05- (99),Component,0.00,SFA,Aluminum Alloys,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
498,05- (100),Component,0.00,SFA,Structural Steels,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
499,06- (1),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
500,06- (2),Component,0.00,SFA,MC Nylon,,Support ( 지지대 / 서포트), Support ( 지지대 / 서포트) 
501,06- (3),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
502,06- (4),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
503,06- (5),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
504,06- (6),Component,0.00,SFA,Structural Steels,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
505,06- (7),Component,0.00,SFA,Carbon Steels,,"shaft (샤프트, 축)"," shaft (샤프트, 축) "
506,06- (8),Component,0.00,SFA,Structural Steels,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
507,06- (9),Component,0.00,SFA,Aluminum Alloys,,"Bracket (브라켓, 지지대)"," Bracket (브라켓, 지지대) "
508,06- (10),Component,0.00,SFA,Structural Steels,,Support ( 지지대 / 서포트), Support ( 지지대 / 서포트) 
509,06- (11),Component,0.00,SFA,Stainless Steels,,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
510,06- (12),Component,0.00,SFA,Structural Steels,,Roller (롤러), Roller (롤러) 
511,06- (13),Component,0.00,SFA,Structural Steels,,"Block (블록, 덩어리)"," Block (블록, 덩어리) "
512,06- (14),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
513,06- (15),Component,0.00,SFA,Structural Steels,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
514,06- (16),Component,0.00,SFA,Structural Steels,,"Fix/Adjust (고정부품, 조정부품)"," Fix/Adjust (고정부품, 조정부품) "
515,06- (17),Component,0.00,SFA,Structural Steels,,"Cover (커버, 덮개)"," Cover (커버, 덮개) "
516,06- (18),Component,0.00,SFA,Structural Steels,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
517,06- (19),Assembly,0.00,SFA,Ass'Y,,Assembly (조립품), Assembly (조립품) 
518,06- (20),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART 30,Robot (로봇),스카라로봇 파트 30 Robot (로봇) SCARA Robot PART 30
519,06- (21),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART 29,Robot (로봇),스카라로봇 파트 29 Robot (로봇) SCARA Robot PART 29
520,06- (22),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART 28,Robot (로봇),스카라로봇 파트 28 Robot (로봇) SCARA Robot PART 28
521,06- (23),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 27,Robot (로봇),스카라로봇 파트 27 Robot (로봇) SCARA Robot PART 27
522,06- (24),Component,"3,000.00",THE ENGINEER,Aluminum Alloys,스카라로봇 PART 26,Robot (로봇),스카라로봇 파트 26 Robot (로봇) SCARA Robot PART 26
523,06- (25),Component,"6,500.00",THE ENGINEER,Aluminum Alloys,스카라로봇 PART 25,Robot (로봇),스카라로봇 파트 25 Robot (로봇) SCARA Robot PART 25
524,06- (26),Component,"6,000.00",THE ENGINEER,Aluminum Alloys,스카라로봇 PART 24,Robot (로봇),스카라로봇 파트 24 Robot (로봇) SCARA Robot PART 24
525,06- (27),Component,"12,500.00",THE ENGINEER,Aluminum Alloys,스카라로봇 PART 23,Robot (로봇),스카라로봇 파트 23 Robot (로봇) SCARA Robot PART 23
526,06- (28),Component,0.00,THE ENGINEER,Stainless Steels,스카라로봇 PART 22,Robot (로봇),스카라로봇 파트 22 Robot (로봇) SCARA Robot PART 22
527,06- (29),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 21,Robot (로봇),스카라로봇 파트 21 Robot (로봇) SCARA Robot PART 21
528,06- (30),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 20,Robot (로봇),스카라로봇 파트 20 Robot (로봇) SCARA Robot PART 20
529,06- (31),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 19,Robot (로봇),스카라로봇 파트 19 Robot (로봇) SCARA Robot PART 19
530,06- (32),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 18,Robot (로봇),스카라로봇 파트 18 Robot (로봇) SCARA Robot PART 18
531,06- (33),Component,0.00,THE ENGINEER,Aluminum Alloys,스카라로봇 PART 17,Robot (로봇),스카라로봇 파트 17 Robot (로봇) SCARA Robot PART 17
532,06- (34),Component,"14,000.00",THE ENGINEER,Aluminum Alloys,스카라로봇 PART 16,Robot (로봇),스카라로봇 파트 16 Robot (로봇) SCARA Robot PART 16
533,06- (35),Component,0.00,SFA,Structural Steels,,Sensor (센서), Sensor (센서) 
534,06- (36),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
535,06- (37),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
536,06- (38),Component,0.00,SFA,MC Nylon,,"Plate (플레이트, 판재)"," Plate (플레이트, 판재) "
537,06- (39),Component,500.00,THE ENGINEER,Carbon Steels,스카라로봇 PART31,Robot (로봇),스카라로봇 파트31 Robot (로봇) SCARA Robot PART31
538,06- (40),Component,0.00,THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
539,06- (41),Component,"8,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
540,06- (42),Component,"20,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
541,06- (43),Component,"2,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
542,06- (44),Component,0.00,THE ENGINEER,Carbon Steels,식물성 계란 생산 장비 로딩대차,"shaft (샤프트, 축)","식물성 계란 생산 장비 로딩대차 shaft (샤프트, 축) Plant-based Egg Production Equipment Loading Trolley"
543,06- (45),Component,0.00,THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
544,06- (46),Component,"9,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
545,06- (47),Component,"21,500.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
546,06- (48),Component,0.00,THE ENGINEER,Carbon Steels,식물성 계란 생산 장비 로딩대차,Motor (모터),식물성 계란 생산 장비 로딩대차 Motor (모터) Plant-based Egg Production Equipment Loading Trolley
547,06- (49),Component,0.00,THE ENGINEER,Carbon Steels,식물성 계란 생산 장비 로딩대차,Motor (모터),식물성 계란 생산 장비 로딩대차 Motor (모터) Plant-based Egg Production Equipment Loading Trolley
548,06- (50),Component,0.00,THE ENGINEER,Carbon Steels,식물성 계란 생산 장비 로딩대차,"Fix/Adjust (고정부품, 조정부품)","식물성 계란 생산 장비 로딩대차 Fix/Adjust (고정부품, 조정부품) Plant-based Egg Production Equipment Loading Trolley"
549,06- (51),Assembly,0.00,THE ENGINEER,Ass'Y,식물성 계란 생산 장비 로딩대차,Assembly (조립품),식물성 계란 생산 장비 로딩대차 Assembly (조립품) Plant-based Egg Production Equipment Loading Trolley
550,06- (52),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART38,Robot (로봇),스카라로봇 파트38 Robot (로봇) SCARA Robot PART38
551,06- (53),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART37,Robot (로봇),스카라로봇 파트37 Robot (로봇) SCARA Robot PART37
552,06- (54),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART36,Robot (로봇),스카라로봇 파트36 Robot (로봇) SCARA Robot PART36
553,06- (55),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART35,Robot (로봇),스카라로봇 파트35 Robot (로봇) SCARA Robot PART35
554,06- (56),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART34,Robot (로봇),스카라로봇 파트34 Robot (로봇) SCARA Robot PART34
555,06- (57),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART33,Robot (로봇),스카라로봇 파트33 Robot (로봇) SCARA Robot PART33
556,06- (58),Component,0.00,THE ENGINEER,Carbon Steels,스카라로봇 PART32,Robot (로봇),스카라로봇 파트32 Robot (로봇) SCARA Robot PART32
557,06- (59),Component,"12,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Bracket (브라켓, 지지대)","식물성 계란 생산 장비 로딩대차 Bracket (브라켓, 지지대) Plant-based Egg Production Equipment Loading Trolley"
558,06- (60),Component,0.00,THE ENGINEER,Carbon Steels,인덱스테이블 PART12,"Plate (플레이트, 판재)","인덱스테이블 파트12 Plate (플레이트, 판재) Index Table PART12"
559,06- (61),Component,"48,500.00",THE ENGINEER,Carbon Steels,인덱스테이블 PART11,"Plate (플레이트, 판재)","인덱스테이블 파트11 Plate (플레이트, 판재) Index Table PART11"
560,06- (62),Assembly,0.00,THE ENGINEER,Ass'Y,인덱스테이블 PART10,Assembly (조립품),인덱스테이블 파트10 Assembly (조립품) Index Table PART10
561,06- (63),Component,0.00,THE ENGINEER,Stainless Steels,인덱스테이블 PART09,"Fix/Adjust (고정부품, 조정부품)","인덱스테이블 파트09 Fix/Adjust (고정부품, 조정부품) Index Table PART09"
562,06- (64),Component,"14,000.00",THE ENGINEER,Aluminum Alloys,인덱스테이블 PART07,"Bracket (브라켓, 지지대)","인덱스테이블 파트07 Bracket (브라켓, 지지대) Index Table PART07"
563,06- (65),Component,0.00,THE ENGINEER,Aluminum Alloys,인덱스테이블 PART05,"Plate (플레이트, 판재)","인덱스테이블 파트05 Plate (플레이트, 판재) Index Table PART05"
564,06- (66),Component,0.00,THE ENGINEER,Aluminum Alloys,인덱스테이블 PART03,"Plate (플레이트, 판재)","인덱스테이블 파트03 Plate (플레이트, 판재) Index Table PART03"
565,06- (67),Component,0.00,THE ENGINEER,Aluminum Alloys,인덱스테이블 PART02,"Plate (플레이트, 판재)","인덱스테이블 파트02 Plate (플레이트, 판재) Index Table PART02"
566,06- (68),Component,0.00,THE ENGINEER,Polycarbonate,인덱스테이블 PART02,"Cover (커버, 덮개)","인덱스테이블 파트02 Cover (커버, 덮개) Index Table PART02"
567,06- (69),Component,"24,000.00",THE ENGINEER,Aluminum Alloys,식물성 계란 생산 장비 로딩대차,"Frame (프레임, 골격, 틀)","식물성 계란 생산 장비 로딩대차 Frame (프레임, 골격, 틀) Plant-based Egg Production Equipment Loading Trolley"
568,06- (70),Component,"8,000.00",THE ENGINEER,Polycarbonate,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
569,06- (71),Component,"8,000.00",THE ENGINEER,Polycarbonate,식물성 계란 생산 장비 로딩대차,"Plate (플레이트, 판재)","식물성 계란 생산 장비 로딩대차 Plate (플레이트, 판재) Plant-based Egg Production Equipment Loading Trolley"
